IL,16,IF,16
IL,16,IF,17
IL,17,AG,16
IL,17,AG,29
IL,17,PW,2
IL,17,PW,5
IL,17,PW,12
IL,17,PW,14
IL,18,WM,1
IL,18,WM,3
IL,18,WM,6
IN,1,AP,2
IN,1,AP,10
IN,2,WM,3
IN,2,WM,6
IN,3,AS,6
IN,3,AS,25
IN,3,ED,2
IN,3,ED,13
IN,3,VR,9
IN,3,VR,10
IN,3,VR,11
IN,4,ED,2
IN,4,ED,14
IN,4,PW,2
IN,4,PW,5
IN,4,PW,14
IN,5,IF,2
IN,5,IF,14
IN,5,IF,16
IN,6,BA,1
IN,6,BA,9
IN,6,BA,16
IN,6,ED,13
IN,6,ED,14
IN,7,IG,3
IN,7,IG,4
IN,7,PW,5
IN,7,PW,14
IN,8,IF,3
IN,8,IF,14
IN,8,IF,17
IN,9,BA,9
IN,9,BA,16
IN,9,BA,20
KS,1,AG,3
KS,1,AG,22
KS,1,AG,29
KS,1,SM,24
KS,1,SM,26
KS,1,SY,15
KS,1,SY,21
KS,2,WM,2
KS,2,WM,6
KS,3,AP,1
KS,3,AP,15
KS,3,AP,23
KY,1,AG,3
KY,1,AG,22
KY,1,GO,6
KY,1,GO,28
KY,2,ED,13
KY,2,IF,14
KY,2,IF,16
KY,2,IF,17
KY,4,GO,24
KY,4,GO,29
KY,4,PW,2
KY,4,PW,5
KY,4,PW,12
KY,4,SY,16
KY,4,SY,21
KY,5,AP,2
KY,5,AP,4
KY,5,AP,19
KY,6,BA,15
KY,6,BA,20
LA,1,IF,16
LA,2,HM,8
LA,2,HM,11
LA,2,JU,3
LA,2,JU,8
LA,3,HM,9
LA,3,HM,11
LA,3,SY,16
LA,3,SY,18
LA,3,SY,21
LA,3,VR,3
LA,4,II,13
LA,4,II,15
LA,4,JU,1
LA,4,JU,8
LA,5,AG,15
LA,5,AG,16
LA,5,AS,2
LA,5,AS,26
LA,5,AS,28
LA,5,SY,16
LA,5,SY,21
LA,6,II,6
LA,6,II,13
LA,6,PW,2
LA,6,PW,7
LA,6,PW,12
MA,2,AG,3
MA,2,AG,14
MA,2,RU,4
MA,3,AS,2
MA,3,AS,25
MA,3,II,6
MA,3,II,10
MA,4,IF,3
MA,4,IF,14
MA,4,IF,17
MA,5,AP,7
MA,5,AP,20
MA,6,AS,6
MA,6,AS,28
MA,7,BA,4
MA,7,BA,9
MA,7,BA,15
MA,7,PW,5
MA,7,PW,12
MA,7,PW,14
MA,8,BA,1
MA,8,BA,16
MA,8,GO,6
MA,8,GO,25
MA,9,FA,14
MA,9,FA,18
MA,9,HM,5
MA,9,HM,7
MD,1,AP,1
MD,1,AP,7
MD,1,AP,15
MD,2,AP,2
MD,2,AP,4
MD,2,AP,15
MD,3,GO,6
MD,3,IF,3
MD,3,IF,14
MD,4,AS,3
MD,4,AS,25
MD,4,II,6
MD,4,II,10
MD,6,BA,1
MD,6,BA,4
MD,7,PW,7
MD,7,PW,14
MD,8,GO,25
MD,8,GO,28
MD,8,GO,29
MD,8,JU,1
MD,8,JU,8
MD,8,JU,10
ME,1,AP,1
ME,1,AP,6
ME,2,BA,1
ME,2,BA,16
ME,2,VR,8
MI,1,II,6
MI,1,II,10
MI,1,II,24
MI,1,VR,8
MI,1,VR,9
MI,1,VR,11
MI,2,BA,16
MI,2,BA,20
MI,3,GO,6
MI,3,GO,25
MI,4,AP,7
MI,4,AP,23
MI,4,AP,24
MI,5,BA,1
MI,5,BA,4
MI,5,BA,20
MI,6,IF,3
MI,6,IF,14
MI,6,IF,17
MI,7,ED,2
MI,7,IF,2
MI,7,IF,3
MI,7,IF,18
MI,8,WM,1
MI,8,WM,6
MI,9,WM,2
MI,9,WM,4
MI,10,AS,28
MI,10,AS,29
MI,10,GO,25
MI,10,GO,27
MI,10,PW,5
MI,10,PW,12
MI,10,PW,14
MI,11,BA,4
MI,11,BA,9
MI,11,BA,15
MI,12,IF,16
MI,12,IF,17
MI,12,IF,18
MI,14,GO,24
MI,14,PW,2
MI,14,PW,5
MI,14,PW,12
MN,1,AG,15
MN,1,AG,16
MN,2,ED,2
MN,2,ED,13
MN,2,PW,5
MN,2,PW,7
MN,2,PW,14
MN,3,WM,2
MN,3,WM,4
MN,4,AP,2
MN,4,AP,6
MN,4,AP,24
MN,5,BA,9
MN,5,BA,15
MN,5,BA,16
MN,6,BA,1
MN,6,BA,16
MN,6,BA,20
MN,8,AG,15
MN,8,AG,16
MN,8,PW,5
MN,8,PW,12
MN,8,PW,14
MO,1,BA,4
MO,1,BA,15
MO,1,GO,24
MO,1,GO,29
MO,1,II,15
MO,2,BA,9
MO,2,BA,16
MO,2,FA,5
MO,2,FA,13
MO,3,BA,4
MO,3,BA,15
MO,3,SM,25
MO,3,SM,26
MO,4,AG,3
MO,4,AG,29
MO,4,AS,3
MO,4,AS,6
MO,4,AS,28
MO,5,BA,4
MO,5,BA,9
MO,6,AS,25
MO,6,AS,29
MO,6,PW,5
MO,6,PW,12
MO,6,PW,14
MO,7,IF,3
MO,7,IF,14
MO,7,IF,16
MO,8,WM,4
MO,8,WM,5
MP,1,ED,2
MP,1,ED,13
MP,1,II,13
MP,1,II,24
MS,1,AG,15
MS,1,AG,29
MS,1,AS,2
MS,1,AS,3
MS,1,AS,25
MS,1,SM,24
MS,1,SM,27
MS,3,IF,2
MS,3,IF,3
MS,3,IF,18
MS,4,AP,1
MS,4,AP,15
MS,4,AP,19
NC,1,IF,3
NC,1,IF,14
NC,1,IF,16
NC,2,WM,4
NC,2,WM,5
NC,3,AS,2
NC,3,AS,25
NC,4,AP,4
NC,4,AP,15
NC,4,AP,20
NC,5,GO,6
NC,5,GO,29
NC,6,GO,27
NC,6,GO,29
NC,7,AG,3
NC,7,AG,14
NC,7,AG,29
NC,7,PW,2
NC,7,PW,7
NC,7,PW,12
NC,8,IF,3
NC,8,IF,14
NC,8,IF,18
NC,9,BA,1
NC,9,BA,15
NC,9,BA,20
NC,10,BA,9
NC,10,BA,16
NC,11,FA,13
NC,11,FA,16
NC,11,GO,24
NC,11,GO,27
NC,11,PW,5
NC,11,PW,12
NC,11,PW,14
NC,12,AG,3
NC,12,ED,10
NC,12,ED,13
NC,12,SM,24
NC,13,BA,1
NC,13,BA,4
NC,13,BA,16
ND,1,IF,3
ND,1,IF,16
ND,1,IF,18
NE,1,AP,4
NE,1,AP,10
NE,1,AP,24
NE,2,AG,14
NE,2,AG,16
NE,2,AS,2
NE,2,AS,25
NE,2,HM,8
NE,2,HM,11
NE,3,WM,2
NE,3,WM,3
NH,1,AS,2
NH,1,AS,3
NH,1,ED,2
NH,1,ED,10
NH,2,AG,15
NH,2,AG,22
NH,2,VR,3
NH,2,VR,8
NJ,1,AS,28
NJ,1,AS,29
NJ,1,ED,2
NJ,1,ED,10
NJ,2,AS,25
NJ,2,AS,26
NJ,2,IG,1
NJ,2,IG,3
NJ,2,PW,5
NJ,2,PW,7
NJ,2,PW,12
NJ,3,BA,4
NJ,3,BA,16
NJ,4,FA,7
NJ,4,FA,16
NJ,5,BA,1
NJ,5,BA,9
NJ,5,BA,16
NJ,7,IF,14
NJ,7,IF,16
NJ,7,IF,17
NJ,8,FA,7
NJ,8,FA,14
NJ,8,PW,12
NJ,8,PW,13
NJ,8,PW,14
NJ,9,WM,1
NJ,9,WM,4
NJ,10,HM,7
NJ,10,HM,12
NJ,10,PW,5
NJ,10,PW,12
NJ,10,PW,14
NJ,12,GO,24
NJ,12,GO,27
NJ,12,HM,7
NJ,12,HM,12
NM,1,AG,3
NM,1,AG,14
NM,2,BA,1
NM,2,BA,4
NM,2,II,6
NM,2,II,10
NM,3,IF,14
NM,3,IF,17
NV,1,FA,5
NV,1,FA,18
NV,1,PW,2
NV,1,PW,5
NV,1,PW,12
NV,1,PW,13
NV,2,AP,6
NV,2,AP,23
NV,2,AP,24
NV,3,AS,2
NV,3,AS,25
NV,3,SY,15
NV,3,SY,20
NV,4,BA,1
NV,4,BA,4
NY,1,BA,1
NY,1,BA,4
NY,1,BA,9
NY,1,FA,13
NY,1,FA,18
NY,2,BA,9
NY,2,BA,16
NY,2,HM,5
NY,2,HM,12
NY,2,IG,1
NY,2,IG,3
NY,3,AS,6
NY,3,AS,25
NY,3,FA,13
NY,3,FA,16
NY,4,HM,5
NY,4,HM,9
NY,4,VR,8
NY,4,VR,10
NY,5,BA,15
NY,5,BA,16
NY,5,BA,20
NY,5,FA,7
NY,5,FA,14
NY,6,AP,4
NY,6,AP,19
NY,7,BA,4
NY,7,BA,15
NY,7,II,6
NY,7,II,24
NY,8,JU,3
NY,8,JU,8
NY,9,IF,2
NY,9,IF,16
NY,9,IF,17
NY,9,SM,23
NY,9,SM,27
NY,11,FA,13
NY,11,FA,16
NY,11,HM,8
NY,11,HM,12
NY,12,BA,1
NY,12,BA,15
NY,12,BA,16
NY,12,GO,24
NY,13,ED,2
NY,13,ED,13
NY,13,FA,7
NY,13,SM,26
NY,14,WM,1
NY,14,WM,6
NY,15,AP,10
NY,15,AP,19
NY,15,AP,23
NY,16,IF,14
NY,16,IF,16
NY,17,AP,4
NY,18,AG,3
NY,18,AG,16
NY,18,AG,22
NY,18,PW,2
NY,18,PW,5
NY,18,PW,12
NY,19,AG,3
NY,19,AG,22
NY,19,PW,12
NY,19,PW,13
NY,19,PW,14
NY,20,IF,2
NY,20,IF,3
NY,20,IF,18
NY,20,SY,20
NY,21,AS,3
NY,21,AS,26
NY,21,ED,10
NY,21,ED,13
NY,21,IG,2
NY,21,IG,4
NY,22,BA,9
NY,22,BA,15
NY,22,BA,20
NY,23,WM,2
NY,23,WM,4
NY,24,HM,7
NY,24,HM,8
NY,24,PW,2
NY,24,PW,12
NY,24,PW,14
NY,26,WM,2
NY,26,WM,4
OH,1,FA,5
OH,1,FA,13
OH,1,JU,3
OH,1,JU,8
OH,2,IG,3
OH,2,IG,4
OH,2,WM,3
OH,2,WM,6
OH,3,BA,4
OH,3,BA,9
OH,4,GO,24
OH,4,GO,27
OH,4,JU,1
OH,4,JU,3
OH,5,IF,3
OH,5,IF,14
OH,5,IF,16
OH,5,IF,17
OH,6,IF,3
OH,6,IF,16
OH,6,IF,18
OH,7,AG,14
OH,7,AG,16
OH,7,PW,2
OH,7,PW,5
OH,7,PW,12
OH,8,BA,1
OH,8,BA,16
OH,8,BA,20
OH,9,AP,2
OH,9,AP,6
OH,9,AP,10
OH,10,AS,25
OH,10,AS,29
OH,10,IG,2
OH,10,IG,4
OH,11,AG,3
OH,11,AG,15
OH,11,ED,2
OH,11,ED,14
OH,13,AP,2
OH,13,AP,18
OH,13,AP,24
OH,14,AP,6
OH,14,AP,10
OH,14,AP,20
OH,15,BA,4
OH,15,BA,16
OH,16,WM,5
OK,2,IF,3
OK,2,IF,14
OK,2,IF,17
OK,3,AG,15
OK,3,AG,16
OK,3,BA,15
OK,3,BA,20
OK,3,SY,15
OK,3,SY,16
OK,3,SY,20
OK,4,AP,2
OK,4,AP,6
OK,4,AP,7
OK,5,AS,2
OK,5,AS,3
OK,5,GO,6
OK,5,GO,25
OR,1,ED,2
OR,1,ED,14
OR,1,SY,15
OR,1,SY,18
OR,3,WM,2
OR,3,WM,5
OR,3,WM,6
OR,5,IF,3
OR,5,IF,14
PA,1,AS,2
PA,2,AG,3
PA,2,AG,29
PA,2,SM,23
PA,2,SM,27
PA,3,WM,1
PA,3,WM,2
PA,3,WM,4
PA,4,FA,5
PA,4,FA,18
PA,4,HM,5
PA,4,HM,9
PA,4,PW,5
PA,4,PW,12
PA,4,PW,14
PA,5,AG,3
PA,5,AG,15
PA,5,ED,13
PA,5,ED,14
PA,5,II,6
PA,5,II,10
PA,6,IF,2
PA,6,IF,16
PA,6,IF,17
PA,8,FA,13
PA,8,FA,14
PA,8,HM,7
PA,8,HM,8
PA,8,SM,26
PA,8,SM,27
PA,9,AS,26
PA,10,FA,5
PA,10,FA,14
PA,10,JU,3
PA,10,JU,5
PA,11,ED,2
PA,11,ED,13
PA,11,HM,5
PA,11,HM,11
PA,11,PW,12
PA,11,PW,13
PA,11,PW,14
PA,12,BA,1
PA,12,BA,4
PA,12,BA,15
PA,12,JU,3
PA,12,JU,8
PA,13,FA,13
PA,13,FA,18
PA,14,IF,3
PA,14,IF,16
PA,16,ED,2
PA,16,ED,13
PA,16,PW,5
PA,16,PW,12
PA,16,PW,14
PA,17,AP,19
PA,17,AP,23
PA,17,GO,29
PR,1,II,15
PR,1,II,24
PR,1,SM,26
PR,1,SM,27
PR,1,VR,3
PR,1,VR,8
RI,1,FA,13
RI,1,FA,14
RI,1,JU,3
RI,1,JU,5
RI,2,AS,25
RI,2,AS,26
RI,2,AS,28
RI,2,HM,8
RI,2,HM,12
SC,1,GO,24
SC,1,GO,27
SC,1,GO,29
SC,1,PW,2
SC,1,PW,5
SC,1,PW,14
SC,2,AS,3
SC,2,AS,26
SC,2,ED,2
SC,2,ED,10
SC,2,FA,14
SC,2,FA,18
SC,3,IF,3
SC,3,IF,17
SC,3,IF,18
SC,4,IG,2
SC,4,IG,3
SC,4,JU,3
SC,4,JU,8
SC,7,WM,1
SC,7,WM,4
SC,7,WM,5
SD,1,WM,4
SD,1,WM,5
TN,1,ED,2
TN,1,ED,14
TN,2,GO,6
TN,2,GO,29
TN,2,PW,5
TN,2,PW,12
TN,2,PW,14
TN,3,AP,7
TN,3,AP,10
TN,3,AP,15
TN,4,AG,3
TN,4,AG,16
TN,4,AG,29
TN,4,AS,3
TN,4,AS,28
TN,4,GO,27
TN,5,AS,25
TN,5,AS,26
TN,5,AS,29
TN,5,GO,27
TN,6,WM,2
TN,7,IF,14
TN,7,IF,16
TN,7,IF,18
TN,8,BA,1
TN,8,BA,9
TN,8,BA,15
TN,9,JU,3
TN,9,JU,10
TN,9,PW,5
TN,9,PW,12
TN,9,PW,14
TX,1,II,6
TX,1,II,15
TX,1,JU,8
TX,1,JU,10
TX,2,FA,14
TX,2,FA,18
TX,2,JU,3
TX,2,JU,8
TX,3,WM,1
TX,3,WM,2
TX,4,HM,8
TX,4,HM,9
TX,4,JU,5
TX,4,JU,8
TX,5,BA,1
TX,5,BA,4
TX,5,BA,9
TX,5,BA,15
TX,5,BA,16
TX,5,BA,20
TX,6,IF,2
TX,6,IF,3
TX,6,IF,14
TX,6,IF,18
TX,7,AP,15
TX,7,AP,19
TX,7,AP,20
TX,9,BA,9
TX,9,BA,15
TX,9,BA,20
TX,10,FA,7
TX,11,AS,6
TX,11,AS,28
TX,11,IG,1
TX,11,IG,2
TX,12,AP,2
TX,12,AP,4
TX,12,AP,10
TX,14,PW,2
TX,14,PW,7
TX,14,PW,14
TX,14,SY,18
TX,14,SY,20
TX,15,BA,4
TX,15,BA,9
TX,15,BA,16
TX,16,AS,26
TX,16,AS,29
TX,16,VR,3
TX,16,VR,10
TX,17,IF,3
TX,17,IF,16
TX,17,IF,18
TX,17,VR,3
TX,17,VR,10
TX,18,HM,5
TX,18,HM,8
TX,18,JU,1
TX,18,JU,8
TX,19,AG,3
TX,19,AG,14
TX,19,AG,16
TX,19,VR,8
TX,19,VR,10
TX,20,FA,7
TX,20,FA,16
TX,20,IG,1
TX,20,IG,4
TX,21,HM,11
TX,21,JU,1
TX,21,JU,3
TX,22,IF,3
TX,22,IF,16
TX,22,IF,18
TX,23,GO,25
TX,23,HM,5
TX,23,HM,11
TX,23,IG,3
TX,23,IG,4
TX,24,WM,2
TX,24,WM,4
TX,24,WM,6
TX,25,BA,1
TX,25,BA,15
TX,25,BA,20
TX,26,IF,2
TX,26,IF,14
TX,26,IF,17
TX,26,RU,2
TX,28,AP,2
TX,28,AP,15
TX,29,IF,3
TX,29,IF,14
TX,29,IF,17
TX,29,IF,18
TX,30,PW,2
TX,30,PW,5
TX,30,PW,12
TX,31,AP,2
TX,31,AP,18
TX,31,AP,19
TX,32,RU,4
TX,33,AS,25
TX,33,AS,26
TX,33,SY,16
TX,33,SY,20
TX,34,AG,15
TX,34,AG,29
TX,34,HM,11
TX,35,WM,3
TX,35,WM,4
TX,35,WM,5
TX,36,PW,2
