KS,4,James,A.Thompson,D,0,0.0081,38.34,32.58,44.09,,D,0
KY,1,James,Comer,R,1,0.9994,70.21,63.18,77.1,,R,1
KY,1,Paul,Walker,D,0,0.0006,29.79,22.9,36.82,,D,0
KY,2,Brett,S.Guthrie,R,1,0.9967,64.55,57.59,71.49,,R,1
KY,2,Hank,Linderman,D,0,0.0033,32.41,25.42,39.32,,D,0
KY,2,Thomas,Loecken,I,0,0,3.04,1.03,5.54,,I,0
KY,3,John,A.Yarmuth,D,1,0.9996,69.81,63.26,76.42,,D,1
KY,3,Vickie,Glisson,R,0,0.0004,27.27,20.66,33.78,,R,0
KY,3,Gregory,Boles,L,0,0,2.92,0.96,5.34,,L,0
KY,4,Thomas,Massie,R,1,0.9937,62.89,56.08,69.6,,R,1
KY,4,Seth,Hall,D,0,0.0063,34.09,27.32,40.9,,D,0
KY,4,Mike,Moffett,I,0,0,3.02,1.02,5.49,,I,0
KY,5,Harold,Rogers,R,1,0.9999,76.99,69.44,84.5,,R,1
KY,5,Kenneth,S.Stepp,D,0,0.0001,23.01,15.5,30.56,,D,0
KY,6,Amy,McGrath,D,0,0.5882,49.32,44.59,53.98,,D,0
KY,6,Andy,Barr,R,1,0.4118,47.77,43.1,52.46,,R,1
KY,6,Others,Others,,0,0,2.91,0.96,5.32,,,0
LA,1,Steve,Scalise,R,1,0.9998,69.84,60.85,79.36,,R,1
LA,1,Tammy,M.Savoie,D,0,0.0002,12.45,6.66,18.23,,D,0
LA,1,Lee,AnnDugas,D,0,0.0001,6.68,2.84,10.89,,D,0
LA,1,Jim,Francis,D,0,0,7.93,3.57,12.57,,D,0
LA,1,Others,Others,,0,0,3.11,1.06,5.62,,,0
LA,2,Cedric,Richmond,D,1,1,85.17,78.68,91.17,,D,1
LA,2,Others,Others,,0,0,14.83,8.83,21.32,,,0
LA,3,Clay,Higgins,R,1,0.9943,55.41,47.82,63.58,,R,1
LA,3,Josh,Guillory,R,0,0.0036,12.12,7.3,17.08,,R,0
LA,3,Mimi,Methvin,D,0,0.0016,13.47,7.74,19.31,,D,0
LA,3,Rob,Anderson,D,0,0.0003,8.4,4.04,13.09,,D,0
LA,3,Aaron,Andrus,L,0,0.0002,4.12,1.57,7.19,,L,0
LA,3,Larry,Rader,D,0,0,4.2,1.52,7.32,,D,0
LA,3,Verone,Thomas,D,0,0,2.27,0.64,4.32,,D,0
LA,4,Mike,Johnson,R,1,0.9806,60.15,52.94,67.39,,R,1
LA,4,Ryan,Trundle,D,0,0.0194,37.09,29.85,44.26,,D,0
LA,4,Mark,Halverson,I,0,0,2.76,0.89,5.1,,I,0
LA,5,Ralph,Abraham,R,1,0.994,62.37,55.3,69.44,,R,1
LA,5,Jessee,CarltonFleenor,D,0,0.006,34.48,27.36,41.51,,D,0
LA,5,Others,Others,,0,0,3.15,1.08,5.69,,,0
LA,6,Justin,DeWitt,D,0,0.0008,18.93,12.03,25.55,,D,0
LA,6,Andie,Saizan,D,0,0.0001,12.7,7.06,18.34,,D,0
LA,6,Devin,LanceGraham,I,0,0,2.51,0.79,4.68,,I,0
MA,1,Richard,E.Neal,D,1,1,100,100,100,,D,1
MA,2,James,McGovern,D,1,0.9998,74.26,67.33,81.17,,D,1
MA,2,Tracy,Lovvorn,R,0,0.0002,25.74,18.83,32.67,,R,0
MA,3,Lori,Trahan,D,0,0.9978,65.9,58.66,73.3,,D,0
MA,3,Rick,Green,R,0,0.0022,30.26,22.9,37.51,,R,0
MA,3,Michael,P.Mullen,I,0,0,3.84,1.41,6.78,,I,0
MA,4,Joseph,P.KennedyIII,D,1,1,100,100,100,,D,1
MA,5,Katherine,Clark,D,1,1,82.3,75.82,88.84,,D,1
MA,5,John,Hugo,R,0,0,17.7,11.16,24.18,,R,0
MA,6,Seth,Moulton,D,1,0.9995,70.8,63.43,78.29,,D,1
MA,6,Joseph,S.Schneider,R,0,0.0005,25.95,18.53,33.3,,R,0
MA,6,Mary,JeanCharbonneau,I,0,0,3.25,1.12,5.86,,I,0
MA,7,Ayanna,Pressley,D,0,1,100,100,100,,D,0
MA,8,Stephen,F.Lynch,D,1,1,100,100,100,,D,1
MA,9,William,Keating,D,1,0.9992,70.73,63.69,77.9,,D,1
MA,9,Peter,D.Tedeschi,R,0,0.0008,29.27,22.1,36.31,,R,0
MD,1,Andy,Harris,R,1,0.9922,63.23,55.84,70.44,,R,1
MD,1,Jesse,Colvin,D,0,0.0078,33.53,26.23,40.92,,D,0
MD,1,Jenica,Martin,L,0,0,3.24,1.11,5.84,,L,0
MD,2,C.,A.DutchRuppersberger,D,1,0.9998,70.99,64.04,77.81,,D,1
MD,2,Liz,Matory,R,0,0.0002,25.47,18.61,32.38,,R,0
MD,2,Others,Others,,0,0,3.54,1.27,6.31,,,0
MD,3,John,P.Sarbanes,D,1,0.9999,72.84,66.02,79.75,,D,1
MD,3,Charles,Anthony,R,0,0.0001,23.97,17.05,30.74,,R,0
MD,3,David,Lashar,L,0,0,3.18,1.09,5.71,,L,0
MD,4,Anthony,Brown,D,1,1,83.53,77.61,89.41,,D,1
MD,4,David,Bishop,L,0,0,3.48,1.22,6.24,,L,0
MD,4,George,McDermott,R,0,0,13,7.11,18.86,,R,0
MD,5,Steny,H.Hoyer,D,1,1,74.38,67.82,80.98,,D,1
MD,5,William,A.DevineIII,R,0,0,22,15.4,28.57,,R,0
MD,5,Others,Others,,0,0,3.62,1.29,6.42,,,0
MD,6,David,Trone,D,0,0.9803,59.35,52.44,66.32,,D,0
MD,6,Amie,Hoeber,R,0,0.0197,36.67,29.77,43.55,,R,0
MD,6,Others,Others,,0,0,3.98,1.5,6.99,,,0
MD,7,Elijah,Cummings,D,1,1,82.79,76.81,88.78,,D,1
MD,7,David,Griggs,L,0,0,3.45,1.21,6.18,,L,0
MD,7,Richmond,Davis,R,0,0,13.76,7.75,19.68,,R,0
MD,8,Jamie,Raskin,D,1,1,74.44,67.65,81.17,,D,1
MD,8,Jasen,Wunder,L,0,0,3.22,1.11,5.79,,L,0
MD,8,John,Walsh,R,0,0,22.35,15.65,29.11,,R,0
ME,1,Chellie,Pingree,D,1,0.9978,60.93,55.58,66.2,,D,1
ME,1,Mark,Holbrook,R,0,0.0022,35.77,30.45,41.09,,R,0
ME,1,Marty,Grohman,I,0,0,3.3,1.15,5.94,,I,0
ME,2,Jared,Golden,D,0,0.5544,48.76,43.49,54.03,,D,0
ME,2,Bruce,Poliquin,R,1,0.4456,47.68,42.35,52.95,,R,1
ME,2,Others,Others,,0,0,3.56,1.28,6.37,,,0
MI,1,Jack,Bergman,R,1,0.9142,55.87,50.37,61.38,,R,1
MI,1,Matt,Morgan,D,0,0.0858,44.13,38.62,49.63,,D,0
MI,2,Bill,Huizenga,R,1,0.8622,53.27,47.76,58.67,,R,1
MI,2,Rob,Davidson,D,0,0.1378,44.2,38.76,49.68,,D,0
MI,2,Ronald,E.Graeser,U,0,0,2.54,0.78,4.71,,U,0
MI,3,Justin,Amash,R,1,0.8002,53.05,45.96,60.09,,R,1
MI,3,Cathy,Albro,D,0,0.1998,44.06,36.96,51.17,,D,0
MI,3,Ted,Gerrard,U,0,0,2.89,0.95,5.29,,U,0
MI,4,John,Moolenaar,R,1,0.9591,60.11,52.79,67.51,,R,1
MI,4,Jerry,Hilliard,D,0,0.0409,39.89,32.49,47.21,,D,0
MI,5,Daniel,Kildee,D,1,0.9973,66.22,58.96,73.5,,D,1
MI,5,Travis,Wines,R,0,0.0027,30.91,23.6,38.14,,R,0
MI,5,Kathy,Goodwin,W,0,0,2.87,0.94,5.27,,W,0
MI,6,Fred,Upton,R,1,0.722,50.87,45.87,55.82,,R,1
MI,6,Matt,Longjohn,D,0,0.278,46.52,41.55,51.51,,D,0
MI,6,Stephen,J.Young,U,0,0,2.6,0.82,4.85,,U,0
MI,7,Tim,Walberg,R,1,0.7785,53.58,47.49,59.77,,R,1
MI,7,Gretchen,Driskell,D,0,0.2214,46.42,40.23,52.51,,D,0
MI,8,Mike,Bishop,R,1,0.5833,49.26,44.39,54.08,,R,1
MI,8,Elissa,Slotkin,D,0,0.4167,47.73,42.92,52.55,,D,0
MI,8,Others,Others,,0,0,3.01,1.01,5.5,,,0
MI,9,Andy,Levin,D,0,0.9687,58.61,51.48,65.7,,D,0
MI,9,Candius,Stearns,R,0,0.0313,37.63,30.49,44.72,,R,0
MI,9,Others,Others,,0,0,3.76,1.39,6.65,,,0
MI,10,Paul,Mitchell,R,1,0.9865,61.41,54.07,68.65,,R,1
MI,10,Kimberly,Bizon,D,0,0.0135,35.18,27.89,42.5,,D,0
MI,10,Others,Others,,0,0,3.41,1.21,6.1,,,0
MI,11,Haley,Stevens,D,0,0.7492,50.23,45.64,54.8,,D,0
MI,11,Lena,Epstein,R,0,0.2508,45.78,41.18,50.32,,R,0
MI,11,Others,Others,,0,0,3.99,1.49,6.99,,,0
MI,12,Debbie,Dingell,D,1,0.9999,73.75,67.04,80.45,,D,1
MI,12,Jeff,Jones,R,0,0.0001,22.84,16.08,29.49,,R,0
MI,12,Others,Others,,0,0,3.41,1.2,6.12,,,0
MI,13,Rashida,Tlaib,D,0,1,85.71,79.35,91.59,,D,0
MI,13,Others,Others,,0,0,14.29,8.41,20.65,,,0
MI,14,Brenda,Lawrence,D,1,1,85.79,80.03,91.53,,D,1
MI,14,Philip,Kolody,W,0,0,3.36,1.17,6.02,,W,0
MI,14,Marc,S.Herschfus,R,0,0,10.85,5.15,16.62,,R,0
MN,1,Jim,Hagedorn,R,0,0.5286,50.26,45.62,54.93,,R,0
MN,1,Dan,Feehan,D,0,0.4714,49.74,45.07,54.38,,D,0
MN,2,Angie,Craig,D,0,0.8048,53.01,48.48,57.56,,D,0
MN,2,Jason,Lewis,R,1,0.1952,46.99,42.44,51.52,,R,1
MN,3,Dean,Phillips,D,0,0.8403,53.47,48.95,57.96,,D,0
MN,3,Erik,Paulsen,R,1,0.1597,46.53,42.04,51.05,,R,1
MN,4,Betty,McCollum,D,1,1,74.37,67.56,81.24,,D,1
MN,4,Susan,PendergastSindt,L,0,0,3.69,1.34,6.54,,L,0
MN,4,Greg,Ryan,R,0,0,21.94,15.08,28.73,,R,0
MN,5,Ilhan,Omar,D,0,0.9999,79.63,73.13,86.11,,D,0
MN,5,Jennifer,Zielinski,R,0,0.0001,20.37,13.89,26.87,,R,0
MN,6,Tom,Emmer,R,1,0.9787,61.27,54.39,68.07,,R,1
MN,6,Ian,Todd,D,0,0.0213,38.73,31.93,45.61,,D,0
MN,7,Collin,C.Peterson,D,1,0.7149,52.89,46.27,59.47,,D,1
MN,7,Dave,Hughes,R,0,0.2851,47.11,40.53,53.73,,R,0
MN,8,Pete,Stauber,R,0,0.9088,53.64,47.89,59.36,,R,0
MN,8,Joe,Radinovich,D,0,0.0912,42.1,36.38,47.85,,D,0
MN,8,Ray,SkipSandman,I,0,0,4.26,1.65,7.38,,I,0
MO,1,William,LacyClayJr.,D,1,1,84.24,78.28,90.19,,D,1
MO,1,Robb,Cunningham,L,0,0,3.49,1.24,6.24,,L,0
MO,1,Robert,Vroman,R,0,0,12.27,6.35,18.25,,R,0
MO,2,Ann,Wagner,R,1,0.7681,51.22,45.97,56.43,,R,1
MO,2,Cort,VanOstran,D,0,0.2319,45.55,40.34,50.76,,D,0
MO,2,Others,Others,,0,0,3.24,1.11,5.83,,,0
MO,3,Blaine,Luetkemeyer,R,1,0.999,67.3,60.34,74.2,,R,1
MO,3,Katy,Geppert,D,0,0.001,29.4,22.5,36.29,,D,0
MO,3,Donald,Stolle,L,0,0,3.31,1.14,5.93,,L,0
MO,4,Vicky,Hartzler,R,1,0.999,66.39,59.65,73.15,,R,1
MO,4,Renee,Hoagenson,D,0,0.001,30.33,23.58,36.99,,D,0
MO,4,Mark,Bliss,L,0,0,3.28,1.14,5.9,,L,0
MO,5,Emanuel,Cleaver,D,1,0.9985,66.57,59.76,73.53,,D,1
MO,5,Jacob,Turk,R,0,0.0015,29.65,22.66,36.46,,R,0
MO,5,Others,Others,,0,0,3.78,1.39,6.67,,,0
MO,6,Sam,Graves,R,1,0.9961,64.24,57.25,71.24,,R,1
MO,6,Henry,RobertMartin,D,0,0.0039,32.52,25.47,39.43,,D,0
MO,6,Dan,Hogan,L,0,0,3.24,1.12,5.82,,L,0
MO,7,Billy,Long,R,1,0.9998,71.58,64.85,78.33,,R,1
MO,7,Jamie,DanielSchoolcraft,D,0,0.0002,25.03,18.28,31.76,,D,0
MO,7,Benjamin,Brixey,L,0,0,3.39,1.2,6.07,,L,0
MO,8,Jason,Smith,R,1,0.9999,73.76,66.38,80.98,,R,1
MO,8,Kathy,Ellis,D,0,0.0001,22.8,15.53,30.17,,D,0
MO,8,Jonathan,Shell,L,0,0,3.44,1.22,6.13,,L,0
MS,1,Trent,Kelly,R,1,0.9891,59.87,53.81,65.91,,R,1
MS,1,Randy,Wadkins,D,0,0.0109,37.39,31.3,43.46,,D,0
MS,1,Tracella,LouO'HaraHill,R,0,0,2.75,0.89,5.05,,R,0
MS,2,Bennie,G.Thompson,D,1,0.9966,62.99,57.18,68.77,,D,1
MS,2,Irving,Harris,R,0,0.0034,34.46,28.63,40.26,,R,0
MS,2,Others,Others,,0,0,2.54,0.69,4.91,,,0
MS,3,Michael,Guest,R,0,0.9566,56.73,50.38,63.02,,R,0
MS,3,Michael,TedEvans,D,0,0.0434,39.93,33.59,46.22,,D,0
MS,3,Matthew,Holland,R,0,0,3.34,1.17,5.99,,R,0
MS,4,Steven,Palazzo,R,1,0.9795,58.79,52.59,65,,R,1
MS,4,Jeramey,Anderson,D,0,0.0205,38.7,32.49,44.89,,D,0
MS,4,Lajena,Sheets,R,0,0,2.51,0.78,4.66,,R,0
MT,1,Greg,Gianforte,R,1,0.5898,49.18,44.17,54.17,,R,1
MT,1,Kathleen,Williams,D,0,0.4101,47.52,42.51,52.45,,D,0
MT,1,Elinor,Swanson,L,0,0,3.3,1.14,5.93,,L,0
NC,1,G.K.,Butterfield,D,1,1,78.03,71.57,84.53,,D,1
NC,1,Roger,Allison,R,0,0,21.97,15.47,28.43,,R,0
NC,2,George,Holding,R,1,0.8808,53.06,48.21,57.81,,R,1
NC,2,Linda,Coleman,D,0,0.1192,44.41,39.61,49.25,,D,0
NC,2,Jeff,Matemu,L,0,0,2.53,0.78,4.73,,L,0
NC,3,Walter,B.Jones,R,1,1,100,100,100,,R,1
NC,4,David,Price,D,1,1,76.95,70.41,83.47,,D,1
NC,4,Barbara,Howe,L,0,0,2.87,0.95,5.25,,L,0
NC,4,Steve,VonLoor,R,0,0,20.18,13.66,26.68,,R,0
NC,5,Virginia,Foxx,R,1,0.9562,59.6,52.53,66.64,,R,1
NC,5,DD,Adams,D,0,0.0438,40.4,33.36,47.47,,D,0
NC,6,Mark,Walker,R,1,0.9339,58.45,51.32,65.53,,R,1
NC,6,Ryan,Watts,D,0,0.0661,41.55,34.47,48.68,,D,0
NC,7,David,Rouzer,R,1,0.7563,51.74,45.65,57.74,,R,1
NC,7,Kyle,Horton,D,0,0.2437,45.38,39.34,51.46,,D,0
NC,7,David,Fallin,C,0,0,2.88,0.94,5.27,,C,0
NC,8,Richard,Hudson,R,1,0.9353,58.21,51.32,65.04,,R,1
NC,8,Frank,McNeill,D,0,0.0647,41.79,34.96,48.68,,D,0
NC,9,Mark,Harris,R,0,0.5205,48.67,44.21,53.15,,R,0
NC,9,Dan,McCready,D,0,0.4795,48.34,43.8,52.8,,D,0
NC,9,Jeff,Scott,L,0,0,2.99,1,5.49,,L,0
NC,10,Patrick,T.McHenry,R,1,0.9861,62.5,55.66,69.28,,R,1
NC,10,David,Brown,D,0,0.0139,37.5,30.72,44.34,,D,0
NC,11,Mark,Meadows,R,1,0.9928,62.87,55.79,69.93,,R,1
NC,11,Phillip,G.Price,D,0,0.0072,34.32,27.26,41.4,,D,0
NC,11,Clifton,IngramJr.,L,0,0,2.81,0.91,5.19,,L,0
NC,12,Alma,Adams,D,1,1,78.45,72.12,84.77,,D,1
NC,12,Paul,Wright,R,0,0,21.55,15.23,27.88,,R,0
NC,13,Ted,Budd,R,1,0.7216,50.51,45.94,55.04,,R,1
NC,13,Kathy,Manning,D,0,0.2784,46.51,41.91,51.05,,D,0
NC,13,Others,Others,,0,0,2.98,0.99,5.42,,,0
ND,1,Kelly,Armstrong,R,0,0.9953,57.67,52.74,62.52,,R,0
ND,1,Mac,Schneider,D,0,0.0047,37.84,32.91,42.71,,D,0
ND,1,Charles,Tuttle,I,0,0,4.5,1.78,7.77,,I,0
NE,1,Jeff,Fortenberry,R,1,0.9681,57.51,52.43,62.58,,R,1
NE,1,Jessica,McClure,D,0,0.0319,42.49,37.42,47.57,,D,0
NE,2,Don,Bacon,R,1,0.8142,53.5,48.45,58.55,,R,1
NE,2,Kara,Eastman,D,0,0.1858,46.5,41.45,51.55,,D,0
NE,3,Adrian,Smith,R,1,0.9999,75.16,68.29,82.02,,R,1
NE,3,Paul,Theobald,D,0,0.0001,24.84,17.98,31.71,,D,0
NH,1,Chris,Pappas,D,0,0.7756,50.63,45.8,55.39,,D,0
NH,1,Eddie,Edwards,R,0,0.2244,45.33,40.53,50.08,,R,0
NH,1,Others,Others,,0,0,4.05,1.54,7.06,,,0
NH,2,Ann,Kuster,D,1,0.9858,56.39,51.58,61.19,,D,1
NH,2,Steven,Negron,R,0,0.0142,40.08,35.22,44.82,,R,0
NH,2,Others,Others,,0,0,3.53,1.25,6.29,,,0
NJ,1,Donald,Norcross,D,1,0.9998,72.68,65.89,79.39,,D,1
NJ,1,Paul,E.Dilks,R,0,0.0002,23.86,17.12,30.64,,R,0
NJ,1,Others,Others,,0,0,3.46,1.23,6.19,,,0
NJ,2,Jeff,VanDrew,D,0,0.9722,56.17,50.68,61.66,,D,0
NJ,2,Seth,Grossman,R,0,0.0278,40.13,34.6,45.56,,R,0
NJ,2,Others,Others,,0,0,3.7,1.34,6.56,,,0
NJ,3,Andy,Kim,D,0,0.5626,49.3,44.92,53.69,,D,0
NJ,3,Tom,MacArthur,R,1,0.4374,48.28,43.86,52.61,,R,1
NJ,3,Lawrence,BerlinskiJr.,C,0,0,2.42,0.74,4.56,,C,0
NJ,4,Chris,Smith,R,1,0.9058,55.18,47.96,62.36,,R,1
NJ,4,Joshua,Welle,D,0,0.0942,40.82,33.66,47.97,,D,0
NJ,4,Others,Others,,0,0,3.99,1.5,7,,,0
NJ,5,Josh,Gottheimer,D,1,0.9263,54.83,48.96,60.69,,D,1
NJ,5,John,J.McCannJr.,R,0,0.0737,41.96,36.13,47.76,,R,0
NJ,5,Others,Others,,0,0,3.21,1.1,5.81,,,0
NJ,6,Frank,PalloneJr.,D,1,0.9994,70.28,63.36,77.18,,D,1
NJ,6,Richard,J.Pezzullo,R,0,0.0006,29.72,22.82,36.64,,R,0
NJ,7,Tom,Malinowski,D,0,0.7519,51.3,45.96,56.55,,D,0
NJ,7,Leonard,Lance,R,1,0.2481,45.85,40.55,51.16,,R,1
NJ,7,Others,Others,,0,0,2.85,0.93,5.23,,,0
NJ,8,Albio,Sires,D,1,1,82.96,76.58,89.35,,D,1
NJ,8,John,R.Muniz,R,0,0,13.63,7.21,19.98,,R,0
NJ,8,Others,Others,,0,0,3.41,1.19,6.13,,,0
NJ,9,Bill,PascrellJr.,D,1,0.9999,74.93,68.03,81.89,,D,1
NJ,9,Eric,P.Fisher,R,0,0.0001,22.23,15.24,29.17,,R,0
NJ,9,Claudio,Belusic,L,0,0,2.84,0.93,5.21,,L,0
NJ,10,Donald,PayneJr.,D,1,1,89.23,84.2,94.2,,D,1
NJ,10,Agha,Khan,R,0,0,6.79,1.78,11.77,,R,0
NJ,10,Others,Others,,0,0,3.98,1.5,6.98,,,0
NJ,11,Mikie,Sherrill,D,0,0.8341,52.36,46.89,57.84,,D,0
NJ,11,Jay,Webber,R,0,0.1659,44.39,38.88,49.88,,R,0
NJ,11,Others,Others,,0,0,3.25,1.11,5.89,,,0
NJ,12,Bonnie,WatsonColeman,D,1,0.9999,77.14,70.58,83.69,,D,1
NJ,12,Daryl,Kipnis,R,0,0.0001,22.86,16.31,29.42,,R,0
NM,1,Debra,A.Haaland,D,0,0.9085,52.53,47.64,57.41,,D,0
NM,1,Janice,E.Arnold-Jones,R,0,0.0915,42.96,38.02,47.81,,R,0
NM,1,Lloyd,Princeton,L,0,0,4.51,1.78,7.78,,L,0
NM,2,Yvette,Herrell,R,0,0.563,50.58,45.93,55.17,,R,0
NM,2,Xochitl,TorresSmall,D,0,0.437,49.42,44.83,54.07,,D,0
NM,3,Ben,R.Lujan,D,1,0.9977,58.88,53.98,63.73,,D,1
NM,3,Jerald,SteveMcFall,R,0,0.0023,36.97,32.1,41.8,,R,0
NM,3,Christopher,Manning,L,0,0,4.14,1.59,7.24,,L,0
NV,1,Dina,Titus,D,1,0.9956,62.21,55.43,69.08,,D,1
NV,1,Joyce,Bentley,R,0,0.0044,32.87,25.98,39.67,,R,0
NV,1,Others,Others,,0,0,4.92,2.01,8.37,,,0
NV,2,Mark,Amodei,R,1,0.8161,54.29,48.05,60.56,,R,1
NV,2,Clint,Koble,D,0,0.1839,45.71,39.44,51.95,,D,0
NV,3,Susie,Lee,D,0,0.6018,48.26,42.36,54.11,,D,0
NV,3,Danny,Tarkanian,R,0,0.3982,46.07,40.2,51.92,,R,0
NV,3,Others,Others,,0,0,5.67,2.45,9.47,,,0
NV,4,Steven,A.Horsford,D,0,0.6591,48.82,42.84,54.78,,D,0
NV,4,Cresent,Hardy,R,0,0.3409,45.28,39.28,51.17,,R,0
NV,4,Others,Others,,0,0,5.9,2.6,9.79,,,0
NY,1,Lee,Zeldin,R,1,0.9321,54.37,49.26,59.42,,R,1
NY,1,Perry,Gershon,D,0,0.0679,42.79,37.72,47.89,,D,0
NY,1,Others,Others,,0,0,2.84,0.92,5.2,,,0
NY,2,Pete,King,R,1,0.7606,53.92,46.65,61.14,,R,1
NY,2,Liuba,GrechenShirley,D,0,0.2394,46.08,38.86,53.35,,D,0
NY,3,Thomas,Suozzi,D,1,0.9919,64.49,57.21,71.71,,D,1
NY,3,Dan,DeBono,R,0,0.0081,35.51,28.29,42.79,,R,0
NY,4,Kathleen,Rice,D,1,0.9961,66.69,59.55,73.9,,D,1
NY,4,Ameer,Benno,R,0,0.0039,33.31,26.1,40.45,,R,0
NY,5,Gregory,W.Meeks,D,1,1,100,100,100,,D,1
NY,6,Grace,Meng,D,1,0.9999,84.47,77.88,90.6,,D,1
NY,6,Tom,Hillgardner,G,0,0.0001,15.53,9.4,22.12,,G,0
NY,7,Nydia,M.Velázquez,D,1,1,89.81,84.22,94.82,,D,1
NY,7,Others,Others,,0,0,10.19,5.18,15.78,,,0
NY,8,Hakeem,Jeffries,D,1,1,89.36,83.59,94.48,,D,1
NY,8,Others,Others,,0,0,10.64,5.52,16.41,,,0
NY,9,Yvette,D.Clarke,D,1,1,88.31,83.01,93.59,,D,1
NY,9,Joel,Anabilah-Azumah,R,0,0,3.29,1.14,5.9,,R,0
NY,9,Lutchi,Gayot,R,0,0,8.4,3.09,13.62,,R,0
NY,10,Jerrold,Nadler,D,1,1,85.71,79.39,92.02,,D,1
NY,10,Naomi,Levin,R,0,0,14.29,7.98,20.61,,R,0
NY,11,Daniel,Donovan,R,1,0.7485,51.24,45.95,56.48,,R,1
NY,11,Max,N.Rose,D,0,0.2515,45.96,40.72,51.21,,D,0
NY,11,Henry,Bardel,G,0,0,2.8,0.91,5.12,,G,0
NY,12,Carolyn,Maloney,D,1,1,87.26,81.04,93.47,,D,1
NY,12,Scott,Hutchins,G,0,0,3.24,1.11,5.88,,G,0
NY,12,Eliot,Rabin,R,0,0,9.5,3.3,15.71,,R,0
NY,13,Adriano,Espaillat,D,1,1,95.33,92.01,98.69,,D,1
NY,13,Jineea,Butler,R,0,0,4.67,1.31,7.99,,R,0
NY,14,Alexandria,Ocasio-Cortez,D,0,1,79.03,72.42,85.63,,D,0
NY,14,Joseph,Crowley,W,1,0,3.72,1.36,6.58,,W,1
NY,14,Anthony,Pappas,R,0,0,17.25,10.59,23.86,,R,0
NY,15,José,E.Serrano,D,1,1,96.04,92.83,99.28,,D,1
NY,15,Jason,Gonzalez,R,0,0,3.96,0.72,7.17,,R,0
NY,16,Eliot,Engel,D,1,1,100,100,100,,D,1
NY,17,Nita,Lowey,D,1,0.9999,81.34,74.44,87.8,,D,1
NY,17,Joseph,Ciardullo,R,0,0.0001,18.66,12.2,25.56,,R,0
NY,18,Sean,PatrickMaloney,D,1,0.9831,62.28,55.38,69.23,,D,1
NY,18,James,O'Donnell,R,0,0.0169,37.72,30.77,44.62,,R,0
NY,19,Antonio,Delgado,D,0,0.5628,49.07,44.58,53.53,,D,0
NY,19,John,Faso,R,1,0.4372,48.03,43.53,52.52,,R,1
NY,19,Others,Others,,0,0,2.89,0.95,5.33,,,0
NY,20,Paul,D.Tonko,D,1,0.999,69.89,63.09,76.66,,D,1
NY,20,Francis,Vitollo,R,0,0.001,30.11,23.34,36.91,,R,0
NY,21,Elise,Stefanik,R,1,0.7167,51.39,45.31,57.46,,R,1
NY,21,Tedra,L.Cobb,D,0,0.2833,46.05,39.93,52.14,,D,0
NY,21,Lynn,Kahn,G,0,0,2.56,0.8,4.78,,G,0
NY,22,Claudia,Tenney,R,1,0.5137,50.13,45.21,55.09,,R,1
NY,22,Anthony,Brindisi,D,0,0.4863,49.87,44.91,54.79,,D,0
NY,23,Tom,Reed,R,1,0.7203,52.48,46.97,57.91,,R,1
NY,23,Tracy,Mitrano,D,0,0.2797,47.52,42.09,53.03,,D,0
NY,24,John,Katko,R,1,0.8714,54.74,49.34,60.12,,R,1
NY,24,Dana,Balter,D,0,0.1286,45.26,39.88,50.66,,D,0
NY,25,Joseph,D.Morelle,D,0,0.9601,56.24,51.75,60.73,,D,0
NY,25,Jim,Maxwell,R,0,0.0399,43.76,39.27,48.25,,R,0
NY,26,Brian,Higgins,D,1,0.9997,72.28,65.5,79.08,,D,1
NY,26,Renee,Zeno,R,0,0.0003,27.72,20.92,34.5,,R,0
NY,27,Chris,Collins,R,1,0.6706,50.26,45.11,55.4,,R,1
NY,27,Nate,McMurray,D,0,0.3294,46.82,41.65,51.95,,D,0
NY,27,Larry,Piegza,R,0,0,2.92,0.96,5.33,,R,0
OH,1,Steve,Chabot,R,1,0.8482,52.33,47.54,57.09,,R,1
OH,1,Aftab,Pureval,D,0,0.1518,44.96,40.17,49.71,,D,0
OH,1,Dirk,Kubala,L,0,0,2.71,0.88,5,,L,0
OH,2,Brad,Wenstrup,R,1,0.9217,54.52,49.08,59.99,,R,1
OH,2,Jill,Schiller,D,0,0.0783,42.78,37.36,48.14,,D,0
OH,2,James,ConditJr.,G,0,0,2.7,0.85,4.99,,G,0
OH,3,Joyce,Beatty,D,1,0.9999,78.38,71.96,84.78,,D,1
OH,3,Jim,Burgess,R,0,0.0001,21.62,15.22,28.04,,R,0
OH,4,Jim,Jordan,R,1,0.9928,65.05,57.93,72.25,,R,1
OH,4,Janet,Garrett,D,0,0.0072,34.95,27.75,42.07,,D,0
OH,5,Robert,E.Latta,R,1,0.9757,59.63,52.51,66.62,,R,1
OH,5,J.,MichaelGalbraith,D,0,0.0243,37.31,30.3,44.41,,D,0
OH,5,Don,Kissick,L,0,0,3.06,1.04,5.56,,L,0
OH,6,Bill,Johnson,R,1,0.9973,67.79,60.54,74.97,,R,1
OH,6,Shawna,Roberts,D,0,0.0027,32.21,25.03,39.46,,D,0
OH,7,Bob,Gibbs,R,1,0.8897,55.07,49.76,60.34,,R,1
OH,7,Ken,Harbaugh,D,0,0.1103,44.93,39.66,50.24,,D,0
OH,8,Warren,Davidson,R,1,0.9972,67.22,60.15,74.23,,R,1
